n_grads,mean_part,std_part
5000,0.018560383582115172,1.1786904934263964
5000,0.0066986318230628965,0.7747750307374344
5000,0.008256775259971618,0.7209111276170527
5000,0.008821684765815735,0.6866876912244723
5000,-0.011107181990146637,0.7821501990723271
5000,0.0036339011073112486,0.7752895671138809
5000,-0.0001499484419822693,0.6612906383642079
5000,0.011011871480941772,0.5165830085942938
5000,-0.00774191222190857,0.8376078201744599
5000,0.013669128096103668,0.634930346312017
5000,0.011918222784996033,0.7104177426389693
5000,-0.006122170102596283,0.6356506922198589
5000,-0.00409646008014679,0.7358001709794247
5000,-0.0071950948238372805,0.4890418121890393
5000,0.013070047354698182,0.6005820330090688
5000,-0.007523389053344726,0.8051277402901843
5000,0.014315589141845704,0.7233795872763958
5000,0.017484455573558808,0.7083466600960021
5000,-0.006828983926773071,0.6622018362950696
5000,-0.0033229124665260317,0.8778343103400927
5000,0.017422584187984466,0.7009718113124102
5000,-9.47765588760376e-05,0.5580295064529083
5000,0.015020457506179809,0.6639912108370567
5000,0.0030721657037734986,0.6218133007068808
5000,-0.02963932628631592,0.7200964884056811
5000,0.03357001465559006,1.1091996790494205
5000,0.011775751507282257,0.6312377993979341
5000,0.008831642234325409,0.7094929648134162
5000,-0.006123740959167481,0.6601589298768678
5000,0.003298010814189911,0.7649616452389821
5000,0.005258728456497192,0.6976102658928659
5000,-0.0034601985931396483,0.5539795626962633
5000,0.007254254424571991,0.7256036256336156
5000,0.002683643662929535,0.7138439121236646
5000,-0.01149819358587265,1.0112103616157833
5000,0.009563831734657288,0.746240916052685
5000,-0.014728484582901002,0.9226281273578368
5000,-0.006197627782821655,0.6140654453032328
5000,0.01823522194623947,0.8004710680560306
5000,-0.006496232342720031,0.7309390567383325
5000,-0.004980150008201599,0.6291246651555296
5000,-0.0017197287440299989,0.7677874663644682
5000,0.0068272967338562016,0.6949649539898732
5000,-0.005301576864719391,0.7853054451490209
5000,0.0008772366762161255,0.5722495268686629
5000,-0.007343411552906036,0.6430342654729123
5000,0.004700413072109223,0.7105263865478402
5000,0.0008761538743972778,0.813871123069219
5000,-0.004533956849575043,0.7116543946801933
5000,0.016086295187473298,0.8000327760610699
5000,-0.015518375897407531,0.6295296283398771
5000,-0.003317806577682495,0.6377206451154097
5000,-0.012594226098060608,0.5389661500760691
5000,0.001556316590309143,0.7618591019733372
5000,0.00516145042181015,0.8042263570336569
5000,-0.01599116427898407,0.6215872494018143
5000,-0.0037650301218032835,0.6517148984985536
5000,-0.009560405325889587,0.6866701412302495
5000,-0.00141459801197052,0.7296858199998736
5000,-0.0040971206784248355,0.5042118630932837
