n_grads,mean_grad_norm,std_grad_norm
5000,2.0568057362096224,1.3973943518035052
5000,1.9926729026478054,1.4302001308910304
5000,2.3746684465605346,1.458029648040021
5000,2.0659579021695462,1.3216713644431453
5000,1.6285270226846496,1.2049867983746123
5000,1.5406720166079828,1.1109390997575903
5000,2.7688368874967453,1.4301587601370847
5000,2.0485068062671075,1.2972565381316488
5000,3.761350756442678,1.4621152954211551
5000,2.2577679148463967,1.3055341324623044
5000,1.8670270353189558,1.2417133714425743
5000,1.7721882740546786,1.2942560479282337
5000,3.107541904611073,2.119735878625728
5000,2.966637192456335,1.5837297814832536
5000,2.5650137220020945,1.8087287415907305
5000,1.8619113626603496,1.3316627506011616
5000,1.6997962720626274,1.1831157490309807
5000,2.455937078457921,1.7450328662260204
5000,1.9383072909040195,1.282795167111779
5000,2.3817834700045317,1.3992501743161136
5000,2.798600036327251,1.6500402543187604
5000,2.236030383824173,1.2269545454250594
5000,2.648166808142104,1.3980980998825066
5000,3.197701865529834,1.5164015985407315
5000,3.123828065105917,1.5400010278895746
5000,2.2015059769268874,1.7121670599044236
5000,2.9990709826360353,1.942393806148019
5000,2.850399151146315,1.3567825902714676
5000,2.0957961385515045,1.3386187541919607
5000,2.304931454084661,1.4012147085131406
5000,2.193370773977957,1.7424912603096936
5000,2.1814270014148214,1.2539437847249502
5000,1.6180313143586813,1.1679971373607057
5000,2.036159724536306,1.3724156302187138
5000,2.330753227595055,1.5979410154363802
5000,1.7250926673649931,1.122400351617163
5000,1.983779155222004,1.211538357452805
5000,1.9726222975198597,1.4221498840645324
5000,2.4812205653003527,1.1634072965509117
5000,1.682895385593953,1.1381073320783388
5000,1.943383798497278,1.333197430326127
5000,3.585127178232986,1.2017377249073133
5000,3.0518252836822137,1.3587826426183538
5000,1.4386600167622545,0.9341713638950147
5000,2.9062219184129834,1.6680276131120206
5000,1.6394048033131388,1.2072548266612004
5000,1.7049316643809558,1.0415647545232574
5000,2.1821096601394974,1.1323622541630398
5000,1.9361026654286295,1.2614573899735626
5000,1.6577316439839154,1.1789894995774004
5000,3.402712782551073,1.5213958889359576
5000,2.335393754660251,1.3972932184071518
5000,3.3410947728761196,1.4872092886684547
5000,2.7220148498387475,1.3949935644428613
5000,1.9836891642784307,1.2583063447476193
5000,1.5647875767259405,1.0779466607683144
5000,1.7807316170193441,1.2889285408841176
5000,2.548106202352676,1.8786292290939623
5000,2.769037249372001,1.669266589122442
5000,1.9169447461568263,1.2886685663293111
5000,2.1456678570624614,1.21990609368933
5000,2.8772983590620496,1.4003768962513414
5000,1.681577925725247,1.1610845388826159
5000,1.7567088899358991,1.3477591693238398
5000,2.2864270424890987,1.3664485562869113
5000,1.9065529323259383,1.25011643241988
5000,2.603411407922211,1.3602752100002924
5000,2.897290215024702,1.29185086268956
5000,2.4040521657958354,1.6387288349163105
5000,1.6544589015269409,1.1786611473792268
5000,1.6483642560949723,1.0197029061204133
5000,2.7187649890993537,1.6349963302460975
5000,1.9036841344991056,1.2818518382421282
5000,2.6962075287191776,1.7985029362201552
5000,2.600446399724135,1.3657778357474244
5000,1.8865499396603256,1.2493880833921231
5000,2.173126648026612,1.104457056578852
5000,2.4058768230228504,1.3844710062811671
5000,2.383558733392797,1.7250136125363589
5000,2.5665755113312083,1.2390448167786337
5000,1.7744244922762118,1.1793707805480356
5000,2.258798498249812,1.5322294825848946
5000,1.8357262834738548,1.0865408025405123
5000,1.7549455737027757,1.140128621545564
5000,2.340705037265662,1.2341618282931268
5000,2.3755804251617594,1.266143103436457
5000,1.6350770017768919,1.1263109014688693
5000,2.0750083340793695,1.5985362562789338
5000,2.967023059451559,1.383733660140706
5000,2.1677692914816187,1.3900571279542713
5000,1.8646438289999872,1.2237589144558236
5000,1.9963491479372788,1.5390440985164737
5000,1.603769788582806,1.1072579166457213
5000,2.2295397060322935,1.3807077306234756
5000,2.573459443990314,1.314277950199261
5000,2.0315519890588876,1.3688124751202764
5000,2.302769082542483,1.6600852219438016
5000,2.500431438356729,1.3549070573686686
5000,1.9728325714673185,1.2464199787959476
5000,2.4376264676736104,1.5132692009366049
