n_grads,mean_grad_norm,std_grad_norm
5000,3.174226009961949,2.5424670406655956
5000,2.3235234375532157,1.9077698413977986
5000,2.2687138070182096,1.704759888958893
5000,2.2991615319013867,2.026557798116359
5000,2.620488273375953,2.0710046213110522
5000,2.674847590443962,2.182009614233241
5000,3.1885447848273043,2.842692310772388
5000,2.0873208944592423,1.784238500740271
5000,2.456916009749408,2.0049488963329463
5000,2.8724615369038466,2.0330714620323
5000,2.843141568596816,2.3715088842098195
5000,3.25041495091997,2.3822106939329415
5000,2.577584356013804,2.1625924436103556
5000,2.866296116339373,2.226260414440438
5000,2.061842603163695,1.4770233949299567
5000,2.533047117624327,2.0076577023086535
5000,3.1837599612262535,2.290894838776012
5000,2.6597700517679077,2.2325441581314407
5000,2.2186673374115937,1.6368350533766054
5000,2.6657762442026267,2.100297137748912
5000,3.7086425339913056,2.2424280593940122
5000,3.3038473311503243,1.816574468174677
5000,2.517046320801169,1.900263120548437
5000,2.2092259560702,1.6149333456323092
5000,2.848985162252408,2.0516206132314547
5000,2.718633636215074,1.889655621993569
5000,2.6093085098701314,1.9201606852642803
5000,2.340502994626666,1.900960339734082
5000,2.0538097140053,1.722363209409509
5000,2.9394542639706764,2.207293706092572
5000,2.230167451287503,1.6741095119028937
5000,2.5510779926128415,1.9523768530961003
5000,2.6313879933272095,2.1180217581952587
5000,2.5296892257582337,1.9042919242399652
5000,2.655341481805576,2.101567003551559
5000,2.513884642333574,2.0416660900156685
5000,2.6390923207508514,1.9350784091128677
5000,2.613648349992813,2.4816395381660072
5000,2.088999162459403,1.8230834975657844
5000,2.85605365267417,2.2513616409325574
5000,2.2927441335760608,1.8493471221502147
5000,2.3736851226616933,2.0332609501490633
5000,2.2923763948548515,1.9256471770173755
5000,2.444364631760675,1.9375602466488453
5000,2.381354836468577,1.7153890392004905
5000,2.3862994042428842,2.0007365658563963
5000,2.5207751020174967,1.971037464190577
5000,2.51101268879343,2.1146388474565523
5000,2.394766525957762,2.1187759199216574
5000,2.484640836656264,1.8883329308883363
5000,2.4354292773328443,1.8909457295410803
5000,2.495906783816144,1.8989532948486452
5000,2.170198571435351,1.6677892617431656
5000,3.0766313663103793,2.037094193744477
5000,2.6530674996325523,2.374633345955992
5000,2.886060358657855,2.454966523256094
5000,2.7779689591515826,1.934576746707118
5000,2.3237420082356848,1.7214908967357978
5000,2.4448958475158356,2.1202240739347746
5000,2.4041124723972773,2.012973100292115
5000,2.1857865330878674,1.7120220204326329
5000,2.7743953687121743,2.426337400302781
5000,2.5646916774544772,1.601954105825602
5000,2.5008815014047023,2.1185903389689713
5000,3.185640726212791,1.940203306826467
5000,3.0635137420608065,2.4721047763105592
5000,2.462888812153079,2.103183768704383
5000,2.5920720314876564,1.8664921536146257
5000,4.711290045655372,3.5778779693533957
5000,3.168863223935957,2.1215375323463816
5000,2.277498788040095,2.0436580681781735
5000,2.4078198566240987,1.9769543460809917
5000,3.1775935924728236,2.8596887467546495
5000,2.675793310591395,2.08795553545338
5000,2.478146293288363,1.9718832952507055
5000,2.4343100016188157,1.6818952871675386
5000,2.623517805539304,2.0412008160582444
5000,4.159844413287607,3.0005224845022505
5000,3.913395491943619,2.456605581224772
5000,2.1607849529583865,1.7127499277629903
5000,2.5742810491162498,2.076358135378497
5000,2.762078313872461,1.8870856089492318
5000,2.087211086234168,1.6130847617952948
5000,3.064753254202442,2.0665265347723794
5000,2.819483973358068,1.8330482462055182
5000,3.052939246506722,2.784461080892673
5000,3.0706659121798046,2.670095195003856
5000,2.9934110742851052,2.355195234480063
5000,2.6878109040460068,1.9834384575389463
5000,3.1163324101513394,2.8036431979011995
5000,3.229805512473265,2.4305644691384076
5000,2.5551301499727312,1.9685073640504616
5000,2.6193911313943663,2.078968415960704
5000,3.053995839220656,2.593157922256327
5000,2.259219029294122,1.5483971096754563
5000,2.3550589194264884,1.6343160528674852
5000,2.171136943079555,1.7864355716294902
5000,2.307110191797053,1.8609000628157735
5000,3.076208755656596,2.6112882655455394
5000,2.280584800921712,1.8945810724601442
