n_grads,mean_grad_norm,std_grad_norm
5000,0.9523589622564077,1.0484824107630741
5000,0.9585825394954484,1.0725524367824022
5000,1.1673251218240095,1.2095008531159395
5000,1.2210668680107435,1.1709215603314695
5000,1.1790739179884187,1.0958456679162916
5000,1.110038482192998,0.9882055338512917
5000,1.0488169667632394,1.1080070695433528
5000,1.0959537930056795,1.148338507850619
5000,1.2487915943710997,1.1291188490239508
5000,1.1773136928768637,1.17235393037417
5000,1.1130014621561777,1.1465662523955344
5000,1.0548760471133025,1.1658016460115699
5000,1.1094051770954192,1.0976386862892333
5000,1.235596978271576,1.1797664896714632
5000,1.1730002576374128,1.0104993343827569
5000,1.063953358340958,1.1394226117494743
5000,0.9372665304204012,0.9927868348058984
5000,1.2754362971967759,1.0866822788980741
5000,1.1200398591123066,1.1085983851132162
5000,1.3257504706665226,1.1811112012151472
5000,1.1113458132406508,1.1196807921444778
5000,1.2941088430658692,1.0466023799179336
5000,1.0974858592505061,1.1990342832636793
5000,1.217919598463067,1.0925792443914084
5000,1.1849158733876115,1.1956292227241645
5000,1.1303113590628582,1.015166151107691
5000,1.0727158362946634,1.0925217938605274
5000,1.1826474490900754,1.0061098229046341
5000,1.1133548316407618,1.072997198712834
5000,1.1831261270968436,0.9675581646702808
5000,1.0849176657416602,1.0429257684455215
5000,1.0892663055259804,1.1582369303983682
5000,1.135191162204876,1.0676590591306612
5000,1.1872469791030373,1.1338723121688932
5000,1.240153590391109,1.086353736852953
5000,1.035696902958582,1.0111900313985125
5000,1.0257667374923964,1.0790081250904773
5000,0.984458147537585,0.9629994841851023
5000,1.0714676849508156,1.0252935038793605
5000,1.0122537437475283,1.0932386828102656
5000,0.9844184312759635,1.0635025285753275
5000,1.112224167560867,1.0391430321559338
5000,1.3425282943935721,1.18491801303861
5000,1.2817919524969734,1.0254114845981324
5000,1.1274553645064267,1.0891059121628819
5000,1.0459477647747928,1.0644955638043863
5000,1.075373131719873,0.9693701702571301
5000,0.8574205257625648,0.9224737433969922
5000,1.2707706806273704,1.110375766594215
5000,0.8178091149691884,0.7548210190328003
5000,1.0603313261931255,1.0216385211495347
5000,1.1344398287390034,1.0385346647944496
5000,0.9936735902390618,0.9872114056569977
5000,1.2875532683074167,1.0700107009769417
5000,1.1071036321825076,1.1485064378829128
5000,1.2073399270290746,1.0772974801599629
5000,1.163549783425409,1.0767137542170604
5000,1.1954684020900215,0.9959364477013741
5000,1.1544393156470367,1.1052341914496793
5000,1.1713039613281204,1.2101430343598165
5000,1.116949930430303,1.1431559679537366
5000,1.2580774046511543,1.2659112309658946
5000,0.9976040179011961,1.0670765426777802
5000,1.050617828685255,1.0000421612361148
5000,1.1606453211627143,1.0854876170519798
5000,1.0588165203604412,1.0940727518986963
5000,1.0634073591002937,1.038658133705114
5000,0.9127359549062468,0.883132959379091
5000,1.064820251269299,1.0516358977876377
5000,1.227694456668341,1.0403467577385788
5000,1.0048717351593142,1.043343247626802
5000,1.075800307770064,0.9619642573951269
5000,1.3410890674882816,1.1881439591781398
5000,1.1183166021450808,1.0468385870452344
5000,1.0441989602110922,0.9787775833436895
5000,1.0471025573530657,0.9611356778180126
5000,1.1683667299620513,1.0039997298684586
5000,1.10261044751807,0.9398000310559247
5000,1.429290757081369,1.091633286959422
5000,1.2206017791324442,1.1214009897623711
5000,1.2001917606598758,1.0520989943310364
5000,1.3719363171949066,1.0999346194794002
5000,1.1137936878369235,1.0971928702255271
5000,1.0412187356126776,0.9764808566856378
5000,1.1472559738102952,0.9909363190463366
5000,1.1276902853979545,0.9838801837578648
5000,1.1998599789956488,1.0923430650850885
5000,1.0240220753556273,1.035972911143218
5000,1.1432909298587461,1.0328903625606138
5000,1.4013281227214767,1.150979245214831
5000,1.1715750757262864,1.1692368249262497
5000,1.0304930428255232,1.0376633869668541
5000,1.1769414645051295,1.200407818730818
5000,1.2375282264102636,1.1649314788302918
5000,1.0114915492756693,0.9184803220083259
5000,1.104641856269697,1.0085097188698207
5000,1.1507340413062483,1.222533799246019
5000,1.135154520229427,0.9900830348002331
5000,1.0959093669034627,1.0789075191339306
5000,1.2550054581439343,1.1938447821251112
