n_grads,mean_grad_norm,std_grad_norm
5000,1.4748605092699618,1.1126752096817731
5000,1.287474691758465,1.0073233313948942
5000,1.2275496826264765,1.0246594955276551
5000,1.2577114519676358,0.9557596690067743
5000,1.552908222554962,1.2058830832110272
5000,1.7124092357917624,1.2729577154591039
5000,1.4349343850198089,1.070922236137056
5000,1.5289851550876832,1.240888830011949
5000,1.2229465357004963,0.9700247455492015
5000,1.3305389889158135,1.0690574974088085
5000,1.4391830317119816,1.1287685754586179
5000,1.5748019913855795,1.2941612486299576
5000,1.4522205554126553,1.1192685429263816
5000,1.2599095984893505,0.9346039565714176
5000,1.6427822387159263,1.1986238511866278
5000,1.5260112566799648,1.1143787444032438
5000,1.4199997402924254,1.0956623248095507
5000,1.3378880818233605,1.045993355694786
5000,1.24780588349173,1.0095174736876837
5000,1.481297102282083,1.171427635014987
5000,1.5263353120317875,1.0632963460821443
5000,1.4639743745343732,1.1804041467807334
5000,1.7247938950814758,1.318772078930469
5000,1.4866456583215557,1.1130597582480513
5000,1.3620138076874115,1.044490896446558
5000,1.3257466166883491,0.9645839171334866
5000,1.6587946518098513,1.0936189166132246
5000,1.4161392344157575,1.1580023369348384
5000,1.2220369379634675,1.0583751899522584
5000,1.4506435260617663,1.2055683488409907
5000,1.4392928305840946,1.0537082128802784
5000,1.4600012910431017,1.1580121795370981
5000,1.2243924461713824,0.9918843121120365
5000,1.4578516063084572,1.0449011901059906
5000,1.415949380878654,1.1625132442255033
5000,1.2424528226572729,0.9621600114529426
5000,1.3805504398240338,1.1214389623710477
5000,1.5859654847425406,1.1680797547140858
5000,1.5090943315865128,1.2456680773528879
5000,1.3728036054966313,1.068387255721792
5000,1.4514750295568777,1.1431170633102394
5000,1.4733465825374343,1.1529831106764974
5000,1.4199073650598975,1.1187722504424686
5000,1.5642308637634113,1.2095818170694936
5000,1.4534908030676041,1.2198801762659073
5000,1.31190327439676,1.0898324522066336
5000,1.4589632718155352,1.1333122612304471
5000,1.336181234516577,0.9878909925531478
5000,1.6917930124591618,1.2010228413547126
5000,1.4732666273928208,1.1013054910036464
5000,1.3932018454364505,1.078562790462141
5000,1.4771905373754781,1.1688958900349748
5000,1.4053023239582398,1.054915911656987
5000,1.3274017306128032,1.063308305159475
5000,1.8104787095564323,1.4378325016024465
5000,1.5101198090165973,1.0932831920155432
5000,1.314583322508055,0.9978918634456305
5000,1.4508217333766649,1.0290236581431567
5000,1.3161180032518935,1.0594042265530565
5000,1.5881260408551043,1.0952706120467415
5000,1.2942402409745906,1.016398679101052
5000,1.358064653544123,1.042725513203054
5000,1.2471222910522002,0.9827246794583802
5000,1.5116280803034947,1.180760053359697
5000,1.500670366101621,1.2262760330075424
5000,1.5424092199957093,1.2425311194815682
5000,1.5673507485024256,1.1267680795361752
5000,1.3577246039916593,1.0908199458928218
5000,1.307213529960576,0.9467633068168767
5000,1.2414828613442892,0.9540725854050223
5000,1.3908310193893207,1.1302291499640034
5000,1.3517368040382616,1.045223226593328
5000,1.392098165865227,1.114353013044285
5000,1.3729745802018656,1.1044466593048745
5000,1.470072759907003,1.0289854808492715
5000,1.2270618343019877,0.991021079835977
5000,1.2608526426790778,0.9778201082295309
5000,1.3508330753990525,1.1188523392358813
5000,1.3408560890778687,1.0825083759949528
5000,1.7151094932233064,1.3157934764228156
5000,1.6273138840204766,1.205069884590463
5000,1.6280766715428507,1.1550870987808695
5000,1.4780072842105627,1.1679837542412883
5000,1.4226365163287067,1.131543737833425
5000,1.5257382137344815,1.218567872868326
5000,1.5549809179421326,1.2401441160168223
5000,1.4144199359735388,1.1277575429755937
5000,1.1963761738497276,0.9926829265997388
5000,1.2902615843394052,1.0046539906230048
5000,1.5613516563290788,1.2382084216124793
5000,1.4366383101937408,1.1218012210154218
5000,1.5424265429649526,1.1993526236970344
5000,1.5769538419361568,1.3124980779212776
5000,1.4836237104912322,1.1408637182347616
5000,1.4066740460101272,1.0867163850724726
5000,1.2174542927613494,0.9203402267195497
5000,1.1741445404471706,0.9495537946378452
5000,2.0052746523046334,1.593846593117584
5000,1.306567502072917,1.0303328393835265
5000,1.2983910438368873,1.0654983933072966
