n_grads,mean_part,std_part
5000,0.0034492331206798553,0.23455420113443562
5000,0.0006514367371797562,0.15144794492537753
5000,-0.006520841036736965,0.21069619094274467
5000,-0.006367971055209636,0.21813170820086977
5000,-0.0014813700765371322,0.21451125132822207
5000,-0.001490680468082428,0.16824000885122764
5000,0.003352095980942249,0.2122861070271987
5000,0.0031704598635435106,0.20097109525126614
5000,-0.00932018609046936,0.210151792462013
5000,-0.0010693332463502885,0.193849926174335
5000,0.00038137665390968324,0.1819590904382203
5000,-0.0022428230792284013,0.17122451814698733
5000,0.004042542445659637,0.18892449148541873
5000,-0.00015655148923397064,0.23495613833485673
5000,0.00039822968542575836,0.2258116447903731
5000,0.0005575234115123748,0.2293543490234688
5000,0.004070104530453682,0.17896930087407845
5000,0.0022086452335119246,0.2558990331730652
5000,0.002005810910463333,0.21414577854575143
5000,0.0003076806858181953,0.19311996782753302
5000,-0.0062713340088725094,0.18636836330865975
5000,-0.0026899433940649033,0.18735770695854043
5000,0.0010041112750768663,0.22153545399490782
5000,-0.001396238073706627,0.18024353383432082
5000,-0.0014140580862760544,0.20544757491394097
5000,-0.006211477074027061,0.20960189687102548
5000,-0.0003808710336685181,0.1883942254654184
5000,-0.0032505487829446794,0.3090054214663764
5000,0.0030707808583974837,0.1579322465120362
5000,0.000452416467666626,0.18782361233870978
5000,0.0005202298074960709,0.21751053202011494
5000,-0.0011027560770511626,0.27341399163217706
5000,-0.0002282989054918289,0.1752593421410172
5000,-0.0011682741791009903,0.17844677517207255
5000,-0.003765697453916073,0.21279028212410056
5000,0.002677556011080742,0.2013544743416325
5000,-0.005549619141221047,0.22234557373500063
5000,0.004385533067584038,0.2057808718125693
5000,0.000964783625304699,0.19820192229833966
5000,0.0027261154562234877,0.18523068049480274
5000,-0.0023433700934052466,0.17729791600590544
5000,-0.0029813699662685393,0.20113952727421033
5000,0.0030288036584854125,0.18963627053276222
5000,0.001742701169848442,0.186761607638004
5000,0.006060491736233234,0.2587192784386116
5000,0.0003104143023490906,0.15480597881373917
5000,0.001414334650337696,0.2109216209558272
5000,0.0003404056131839752,0.1681199309830195
5000,-0.0023558373048901556,0.1949347906894517
5000,-0.00115369211435318,0.1829255834388274
5000,0.0016026990309357643,0.22448992410944682
5000,0.002019617101550102,0.2500111101025857
5000,0.0015387726634740828,0.16853870275430038
5000,0.001248201483488083,0.2626939960115869
5000,0.0028627346053719522,0.16893446031798692
5000,-0.0010622475072741507,0.2025751164752479
5000,0.0025838919430971148,0.15046462943607347
5000,0.0028950240582227707,0.2319448358516268
5000,0.0021425199389457704,0.1676959265079692
5000,0.0007877664968371391,0.21947232189585428
