n_grads,mean_grad_norm,std_grad_norm
5000,1.3417859199456073,2.0116156656818105
5000,1.7820187134519874,2.383484235553816
5000,1.5432923013764634,2.359964550281507
5000,1.891382240485226,2.6522904235859137
5000,1.421659276511779,2.086766677684016
5000,1.6339886457560107,2.2739453835588552
5000,1.3496380290512822,1.9122920340104954
5000,1.4169592150989812,1.7363816802848082
5000,1.598971620656479,2.1660413726158563
5000,1.9820878908710984,2.419965864243554
5000,2.044045094175135,2.6196833166715785
5000,1.8404570513283405,2.4467813472290376
5000,1.8585640175417801,2.409437342679212
5000,1.7357142361766165,2.5005506723408586
5000,1.5857909878753458,2.2048064197761246
5000,1.5826091457007672,2.3537563425310073
5000,1.7932735483015196,2.450503179181394
5000,1.5387621157872875,2.362077472926489
5000,1.5050970646713666,2.1361425560804177
5000,1.4950259381741724,2.0636399657830884
5000,1.4359712805517346,2.0087253054371192
5000,1.7157326440141392,2.417661807435233
5000,1.3817614636619824,1.8961941803778057
5000,1.9786113889556545,2.4372422282618844
5000,1.7485519479918905,2.3634463668789585
5000,1.5289329660567936,2.3245811734146598
5000,2.3008460396933703,2.567331340274305
5000,2.1907693985821344,3.083246898983484
5000,1.6737005523715394,2.444603945652178
5000,1.7318089090487665,2.381242269510797
5000,1.6261148293758199,2.2291482354945495
5000,1.5471594812707774,1.941941381332404
5000,1.3973881345517576,2.1482475142298902
5000,1.775556396280687,2.543796303421311
5000,1.608641315218301,2.291090637351009
5000,1.6490484282016413,2.280525781263479
5000,1.7655416264229213,2.137038429551574
5000,1.7732867599106288,2.3419408315736145
5000,1.978073657641988,2.962281268736336
5000,1.4312761459425327,2.163426518736077
5000,1.8339817364787574,2.519182654568864
5000,1.424587188487246,2.057996547398599
5000,1.7239753914598253,2.642159809233151
5000,1.5515477374340725,2.0178563283428805
5000,1.8127906473791449,2.373970256609251
5000,1.5694020711924281,2.128571989786914
5000,1.4753416923044336,1.9811804487155573
5000,1.6309988508957585,2.222275055233649
5000,1.7058978059456087,2.0322577924394385
5000,1.800995990913656,2.3743289505503347
