n_grads,mean_part,std_part
5000,-0.005584388363361358,0.3886646130522392
5000,-0.0067044995963573455,0.48109809729539593
5000,-0.0030269786477088926,0.37955880562004257
5000,0.0014531482815742492,0.4115650865573889
5000,-0.005548520112037659,0.4559395083595299
5000,-0.004589150458574295,0.3898812714786484
5000,0.0024792136549949646,0.36735540047312387
5000,0.0001927442193031311,0.3740587071472907
5000,-0.006017722916603088,0.35263510751877597
5000,-0.0015721807956695557,0.4622160661944274
5000,-0.007096522080898285,0.4303170492002126
5000,-0.0033052020370960234,0.4542720682887418
5000,-0.007298813509941101,0.4025768000837532
5000,-0.0012268433153629302,0.4276785751316208
5000,-0.002416658055782318,0.42204349074114206
5000,0.01255066692829132,0.40183863335398073
5000,-0.002429016411304474,0.3608646457335646
5000,-0.0062821273624897,0.4271829318598496
5000,0.0023832670986652375,0.32779503976259106
5000,-0.002504441565275192,0.40928476837976097
5000,0.006656860536336899,0.4051745187299873
5000,-0.0029317333161830903,0.4143011435528603
5000,-0.005359793645143509,0.46262222336507
5000,-0.003466376084089279,0.4341784263551792
5000,-0.004903968578577042,0.44005754705920974
5000,-0.007185169970989227,0.4490357866615088
5000,-0.0018223674237728118,0.34802588393629963
5000,0.005210426741838455,0.4936227105250562
5000,-0.010591312563419343,0.35122305196568737
5000,-0.0013645892918109895,0.44838486447258646
5000,0.0029633663415908813,0.3859001544028105
5000,-0.0029600656628608704,0.35326486970929655
5000,0.003140929687023163,0.3824628399696803
5000,0.0006425549507141113,0.3822227310606415
5000,0.001235084730386734,0.3829649380889548
5000,-0.0040434607982635495,0.3777575532250576
5000,0.004812823778390885,0.4338673415969519
5000,-0.0047430114388465885,0.3938922380527611
5000,0.0026673564553260803,0.3592117930815435
5000,-0.005243679624795914,0.3693167390430627
5000,-0.0006869952976703644,0.3566759980381584
5000,-0.0022811404168605804,0.4204259540357275
5000,0.0006335986196994781,0.4302265486890742
5000,-0.006560463798046112,0.4164513202060614
5000,0.000433890825510025,0.48703664726014945
5000,-0.0021029928982257843,0.391022766063716
5000,0.003566737550497055,0.3758259181105073
5000,-0.002671146911382675,0.4074979778706627
5000,0.00745786002278328,0.3508060578487797
5000,0.003798684895038605,0.4270724671497551
5000,-0.003956419605016709,0.42657898981099257
5000,-0.007183104199171066,0.41328748220924166
5000,-0.004443741244077683,0.4194129010546884
5000,-3.696711659431457e-05,0.3576647252138234
5000,-0.006469634819030762,0.39635552628269977
5000,-0.002697621440887451,0.39456883256201086
5000,-0.008807598340511322,0.4628191716034817
5000,0.008258115488290786,0.4266306013602835
5000,-0.0035220441937446594,0.4045111137331605
5000,0.0011651863396167756,0.3719869917259003
