n_grads,mean_part,std_part
5000,-0.0004407000184059143,0.16129160810974408
5000,-0.0019016763627529144,0.14528753686376505
5000,0.001052065309882164,0.23377943373162216
5000,-0.0025682915329933165,0.1830046750695968
5000,0.00104300776720047,0.1431259981147149
5000,-0.0014536170333623885,0.17559179639328987
5000,0.0023898016721010207,0.1336185769423818
5000,0.0011381740808486939,0.2010046256123897
5000,-0.0027891064524650576,0.1721183657462955
5000,-0.0012403744161128998,0.1739558722676391
5000,-7.45443880558014e-05,0.17147425349119533
5000,0.004121711897850037,0.21103045941388943
5000,-0.0007544647395610809,0.1540221423297646
5000,0.0015597971618175506,0.1638136687255899
5000,-0.001413237366080284,0.18209087361001938
5000,0.0034385569363832476,0.14685443836767437
5000,-0.0045528294503688815,0.17967971819730247
5000,-0.0010868639171123505,0.15473612377318194
5000,-0.001972221964597702,0.17137799085770475
5000,-2.370733320713043e-05,0.17562568250792368
5000,-0.0023444749891757964,0.1577789103540426
5000,0.0016110879600048065,0.16560048361601443
5000,-0.002318316340446472,0.15292233331810215
5000,0.002449861291050911,0.1666398428373931
5000,-0.002450583451986313,0.139695516460627
5000,-0.0010539064735174178,0.14355277931863553
5000,0.001693452376127243,0.16499849750060855
5000,-0.0027462046682834623,0.146987681351256
5000,-0.0031150496542453766,0.15494467473249482
5000,0.0002941229939460754,0.19624600880575674
5000,0.0038159021824598315,0.20986437998347143
5000,0.005332266134023667,0.16421272906663434
5000,-0.000717247810959816,0.1760415580166088
5000,-0.0034131068140268324,0.1673118420049053
5000,0.001194851753115654,0.19440262089872276
5000,0.0003029728889465332,0.17392239498715198
5000,-0.003948441410064697,0.17030460023654276
5000,-0.0004890974521636963,0.1548079813986329
5000,-0.0013646445006132125,0.1672179203684725
5000,0.004053177046775818,0.1674669966509601
5000,-0.0002514351934194565,0.14172249304815931
5000,-0.005115308046340942,0.2072885689565292
5000,-0.0016994281202554703,0.14031552383436105
5000,-0.002028981873393059,0.1591054340130397
5000,-0.0029420026540756226,0.16671832835999936
5000,-0.005276916775107384,0.16564768087246187
5000,-0.000698993507027626,0.14273629759609865
5000,0.001599159762263298,0.14703234321045064
5000,0.0010563250690698623,0.14803457523429195
5000,-0.003961637324094772,0.17565827813490958
5000,-0.0008559243530035018,0.1599411137368601
5000,0.00010551289618015289,0.16015839563898937
5000,-0.0002515293002128601,0.14517057702334107
5000,0.0021554977506399154,0.1403879891196825
5000,-0.003909022784233093,0.20987012463825266
5000,0.00019878803193569184,0.15713648339481925
5000,-0.003376043391227722,0.20422439335069145
5000,0.001100814113020897,0.14895808320890455
5000,-0.000932136458158493,0.14671601871952708
5000,0.0015723420917987823,0.1568892214984518
