optimizer,p,m,energy_Hc,time_sec,trial,C_max,C_qaoa,approx_ratio
L-BFGS-B,8,12,0.0012746907163839,552.1815776824951,32,12.0,11.998725309283616,0.9998937757736348
L-BFGS-B,16,12,0.0012746627200315,205.23386883735657,32,12.0,11.998725337279968,0.999893778106664
L-BFGS-B,8,12,0.0186904595061848,857.4442825317383,33,12.0,11.981309540493816,0.998442461707818
L-BFGS-B,16,12,0.0002950998813616,10243.91336607933,33,12.0,11.99970490011864,0.99997540834322
L-BFGS-B,8,12,0.0015256734093115,656.8082935810089,34,12.0,11.998474326590689,0.999872860549224
L-BFGS-B,16,12,0.0015257887107282,158.0000865459442,34,12.0,11.998474211289272,0.9998728509407728
L-BFGS-B,8,14,1.0952470282055944,745.4453513622284,25,13.0,12.904752971794403,0.9926733055226464
L-BFGS-B,16,14,1.0012033205985735,7404.418973445892,25,13.0,12.998796679401426,0.9999074368770328
L-BFGS-B,8,14,0.0876580841503635,309.24529576301575,26,14.0,13.912341915849636,0.993738708274974
L-BFGS-B,16,14,0.007440445983142,16617.942640066147,26,14.0,13.992559554016855,0.9994685395726328
L-BFGS-B,8,14,0.3903184893718859,556.2174065113068,27,14.0,13.609681510628114,0.9721201079020082
L-BFGS-B,16,14,0.0180286064684138,2981.6854910850525,27,14.0,13.981971393531586,0.9987122423951132
L-BFGS-B,8,14,0.8545518272196125,849.2001516819,28,14.0,13.145448172780387,0.9389605837700276
L-BFGS-B,16,14,0.2006017350977017,7261.778174877167,28,14.0,13.799398264902296,0.9856713046358784
L-BFGS-B,8,14,1.002332061019727,579.4700365066528,29,13.0,12.997667938980271,0.9998206106907902
L-BFGS-B,16,14,1.0023320385953705,139.09226727485657,29,13.0,12.99766796140463,0.9998206124157408
L-BFGS-B,8,14,0.166570196222944,932.73211145401,30,14.0,13.833429803777056,0.9881021288412184
L-BFGS-B,16,14,0.0283807948873785,13847.570043325424,30,14.0,13.97161920511262,0.9979728003651872
L-BFGS-B,8,14,0.1108374467643384,674.7019531726837,31,14.0,13.889162553235662,0.9920830395168332
L-BFGS-B,16,14,0.0018486336307489,7326.554427623749,31,14.0,13.998151366369251,0.9998679547406608
L-BFGS-B,8,14,0.4424382463897035,972.0903890132904,32,14.0,13.557561753610296,0.9683972681150212
L-BFGS-B,16,14,0.0110503478784502,8742.731443881989,32,14.0,13.98894965212155,0.9992106894372536
L-BFGS-B,8,14,0.0154299827455427,825.7486052513123,33,14.0,13.984570017254455,0.9988978583753184
L-BFGS-B,16,14,0.0154299893570529,286.96546602249146,33,14.0,13.984570010642948,0.9988978579030676
L-BFGS-B,8,14,0.0850981166549164,371.3486683368683,34,14.0,13.914901883345085,0.9939215630960774
L-BFGS-B,16,14,0.0087227289227828,8197.999166965485,34,14.0,13.991277271077218,0.9993769479340868
L-BFGS-B,8,16,1.045064696554092,568.1454386711121,25,15.0,14.954935303445907,0.9969956868963938
L-BFGS-B,16,16,1.0001779675371585,10352.252799987791,25,15.0,14.99982203246284,0.9999881354975227
L-BFGS-B,8,16,0.3530123046960715,269.4377236366272,26,16.0,15.64698769530393,0.9779367309564956
L-BFGS-B,16,16,0.2000044603821089,7937.486444711685,26,16.0,15.79999553961789,0.9874997212261182
L-BFGS-B,8,16,1.1823718854406928,442.254513502121,27,15.0,14.817628114559309,0.9878418743039538
L-BFGS-B,16,16,1.011192483424283,14801.235736608503,27,15.0,14.988807516575717,0.9992538344383812
L-BFGS-B,8,16,0.7312629268234256,858.5316081047058,28,16.0,15.268737073176574,0.954296067073536
L-BFGS-B,16,16,0.3604748651339677,8106.208931922913,28,16.0,15.639525134866032,0.977470320929127
L-BFGS-B,8,16,0.3778972966899099,410.4478943347931,29,16.0,15.622102703310093,0.9763814189568808
L-BFGS-B,16,16,0.0269488264826023,12921.957421779633,29,16.0,15.973051173517398,0.9983156983448374
L-BFGS-B,8,16,0.0425094236652,465.6255819797516,30,16.0,15.9574905763348,0.997343161020925
L-BFGS-B,16,16,0.0010736279338174,7583.704020261764,30,16.0,15.998926372066183,0.9999328982541364
L-BFGS-B,8,16,1.314245672975131,239.2231552600861,31,15.0,14.685754327024869,0.9790502884683244
L-BFGS-B,16,16,1.04332137565666,5443.10092997551,31,15.0,14.95667862434334,0.997111908289556
L-BFGS-B,8,16,0.4676718110380957,379.7446627616882,32,16.0,15.532328188961904,0.970770511810119
L-BFGS-B,16,16,0.0224668642330571,3685.989036798477,32,16.0,15.977533135766944,0.998595820985434
L-BFGS-B,8,16,0.0890627609582973,383.2121670246124,33,16.0,15.910937239041704,0.9944335774401064
L-BFGS-B,16,16,0.0024794334023523,6566.358505964279,33,16.0,15.997520566597649,0.9998450354123528
L-BFGS-B,8,16,0.0079843341456703,456.236478805542,34,16.0,15.99201566585433,0.9995009791158956
L-BFGS-B,16,16,0.0016778069983275,13170.931674957275,34,16.0,15.998322193001671,0.9998951370626046
L-BFGS-B,8,20,1.0276760699426226,388.4283177852631,25,19.0,18.972323930057374,0.998543364739862
L-BFGS-B,16,20,1.0276761814863666,222.01647901535037,25,19.0,18.972323818513637,0.9985433588691386
L-BFGS-B,8,20,0.2686648237670008,342.8554236888885,26,20.0,19.731335176233,0.98656675881165
L-BFGS-B,16,20,0.049481490461795,6697.459101676941,26,20.0,19.95051850953821,0.9975259254769104
L-BFGS-B,8,20,0.0581856235205901,443.62673163414,27,20.0,19.94181437647941,0.9970907188239704
L-BFGS-B,16,20,0.0010079701491712,10389.167418956757,27,20.0,19.99899202985083,0.9999496014925414
L-BFGS-B,8,20,0.0432739965267295,679.1572630405426,28,20.0,19.95672600347327,0.9978363001736636
L-BFGS-B,16,20,0.0201889675800974,8388.378109693527,28,20.0,19.979811032419903,0.9989905516209951
L-BFGS-B,8,20,0.2967090099556806,240.66891193389893,29,20.0,19.70329099004432,0.985164549502216
L-BFGS-B,16,20,0.0129577758999084,2884.0535209178925,29,20.0,19.98704222410009,0.9993521112050046
L-BFGS-B,8,20,0.1248576707942158,609.6843240261078,30,20.0,19.875142329205783,0.9937571164602892
L-BFGS-B,16,20,0.0308784343818027,8423.356214523315,30,20.0,19.9691215656182,0.99845607828091
L-BFGS-B,8,20,1.6363158005547156,541.4054682254791,31,19.0,18.363684199445284,0.9665096947076466
L-BFGS-B,16,20,1.0984581966245188,7375.954381227493,31,19.0,18.90154180337548,0.994817989651341
L-BFGS-B,8,20,0.2639177337822939,306.38389468193054,32,20.0,19.736082266217707,0.9868041133108854
L-BFGS-B,16,20,0.0134634447685055,3246.3630063533783,32,20.0,19.986536555231496,0.9993268277615748
L-BFGS-B,8,20,0.7529874603694384,515.3880679607391,33,20.0,19.24701253963056,0.962350626981528
L-BFGS-B,16,20,0.2276839029594475,3702.5441167354575,33,20.0,19.77231609704055,0.9886158048520276
L-BFGS-B,8,20,1.2788161036043664,513.079261302948,34,19.0,18.721183896395637,0.9853254682313493
L-BFGS-B,16,20,1.034680000548265,8280.595261096954,34,19.0,18.965319999451737,0.9981747368132492
L-BFGS-B,8,4,1.5289680910246515e-09,41.35654926300049,0,4.0,3.999999998471032,0.999999999617758
L-BFGS-B,16,4,4.9685398295640235e-09,12.246819496154783,0,4.0,3.99999999503146,0.999999998757865
L-BFGS-B,8,4,1.737530952450328e-11,18.40977120399475,1,4.0,3.999999999982625,0.999999999995656
L-BFGS-B,16,4,2.576550084398832e-12,21.44512414932251,1,4.0,3.999999999997424,0.9999999999993558
L-BFGS-B,8,4,3.339384324618777e-12,13.079512596130373,2,4.0,3.999999999996661,0.9999999999991652
L-BFGS-B,16,4,7.413443192660907e-10,16.37254524230957,2,4.0,3.999999999258656,0.999999999814664
L-BFGS-B,8,4,-7.2164496600635185e-16,8.534250974655151,3,4.0,4.000000000000001,1.0000000000000002
