optimizer,p,m,energy_Hc,success_prob,time_sec,trial
L-BFGS-B,8,6,2.7814392566938295e-08,1.0,45.78388953208923,28
L-BFGS-B,16,6,2.8971696652835277e-08,1.0,6.54215407371521,28
L-BFGS-B,1,6,0.40467038091765234,0.65234375,0.1637132167816162,29
L-BFGS-B,2,6,0.19109041228575796,0.8505859375,0.7100315093994141,29
L-BFGS-B,4,6,0.02588808512850846,0.9853515625,2.5993802547454834,29
L-BFGS-B,8,6,0.002730381265745513,0.9951171875,31.498850345611572,29
L-BFGS-B,16,6,0.0008129683713206104,0.9990234375,157.6494061946869,29
L-BFGS-B,1,6,0.36260752640687594,0.71484375,0.28427982330322266,30
L-BFGS-B,2,6,0.1723322625622733,0.8681640625,0.8843505382537842,30
L-BFGS-B,4,6,0.013499408419260728,0.9912109375,2.628358840942383,30
L-BFGS-B,8,6,9.750775818082036e-05,1.0,57.20058608055115,30
L-BFGS-B,16,6,9.750556011990652e-05,1.0,9.11678409576416,30
L-BFGS-B,1,6,0.5059679438230795,0.5263671875,0.2283787727355957,31
L-BFGS-B,2,6,0.39841288398594205,0.6455078125,0.6988649368286133,31
L-BFGS-B,4,6,0.11514588443942408,0.8984375,4.576473236083984,31
L-BFGS-B,8,6,0.012880100672974626,0.9951171875,59.196293592453,31
L-BFGS-B,16,6,8.884787674912076e-05,1.0,188.39384984970093,31
L-BFGS-B,1,6,0.12372049462950177,0.9130859375,0.2739260196685791,32
L-BFGS-B,2,6,0.025218174519260672,0.9765625,0.8868403434753418,32
L-BFGS-B,4,6,0.0009916251227465658,1.0,6.295128107070923,32
L-BFGS-B,8,6,0.0009916422070995745,1.0,1.5681111812591553,32
L-BFGS-B,16,6,0.0009916384000054623,0.9970703125,9.509587049484253,32
L-BFGS-B,1,6,0.13646746820135752,0.888671875,0.29794764518737793,33
L-BFGS-B,2,6,2.157468648178451e-12,1.0,0.7888481616973877,33
L-BFGS-B,4,6,1.1082446071952745e-09,1.0,0.32609057426452637,33
L-BFGS-B,8,6,5.2287368879078144e-11,1.0,1.3356375694274902,33
L-BFGS-B,16,6,8.631637904432665e-10,1.0,5.066545248031616,33
L-BFGS-B,1,6,0.1364674681978001,0.89453125,0.49413084983825684,34
L-BFGS-B,2,6,0.13646746801516318,0.892578125,0.317349910736084,34
L-BFGS-B,4,6,3.1180280579690134e-11,1.0,2.618208169937134,34
L-BFGS-B,8,6,7.531696377682806e-10,1.0,1.334547758102417,34
L-BFGS-B,16,6,1.7957441089677673e-09,1.0,3.259436845779419,34
L-BFGS-B,1,6,0.34127447560108043,0.689453125,0.27808547019958496,35
L-BFGS-B,2,6,0.17308851686707702,0.8388671875,1.0835363864898682,35
L-BFGS-B,4,6,0.026855010126707407,0.9716796875,3.3438925743103027,35
L-BFGS-B,8,6,0.0017908365762529244,0.9990234375,81.7350287437439,35
L-BFGS-B,16,6,0.00027299200365279996,1.0,199.04134511947632,35
L-BFGS-B,1,6,0.6638206929960234,0.51171875,0.2049562931060791,36
L-BFGS-B,2,6,0.24815163203706245,0.8037109375,0.5565123558044434,36
L-BFGS-B,4,6,2.2915364050746234e-11,1.0,1.8503270149230957,36
L-BFGS-B,8,6,4.9833880910732375e-09,1.0,1.0907113552093506,36
L-BFGS-B,16,6,4.274783665936255e-09,1.0,1.7893035411834717,36
L-BFGS-B,1,6,0.22076470242258994,0.826171875,0.3067035675048828,37
L-BFGS-B,2,6,0.14447717264383858,0.8916015625,0.938098669052124,37
L-BFGS-B,4,6,0.04149983444691496,0.9541015625,3.1260716915130615,37
L-BFGS-B,8,6,0.013043987288042513,0.986328125,48.29462122917175,37
L-BFGS-B,16,6,0.00039483273343153547,0.9990234375,198.58783745765686,37
L-BFGS-B,1,6,0.20313983222195575,0.8154296875,0.3069179058074951,38
L-BFGS-B,2,6,0.05787746504214447,0.9375,0.952063798904419,38
L-BFGS-B,4,6,0.004338543165392228,0.99609375,5.494105577468872,38
L-BFGS-B,8,6,4.758937159257681e-05,1.0,42.93310308456421,38
L-BFGS-B,16,6,4.7676956492381795e-05,1.0,6.479631423950195,38
L-BFGS-B,1,6,0.20064630164157288,0.84765625,0.3599369525909424,39
L-BFGS-B,2,6,0.09548009301858831,0.9296875,0.9432437419891357,39
L-BFGS-B,4,6,0.022898454351638925,0.982421875,3.3269925117492676,39
L-BFGS-B,8,6,0.00021099001832736164,0.9990234375,56.76431608200073,39
L-BFGS-B,16,6,0.00021099847185829246,1.0,8.897183895111084,39
L-BFGS-B,1,6,0.26567893265904885,0.7900390625,0.23922395706176758,40
L-BFGS-B,2,6,0.11521748919599711,0.908203125,0.7762072086334229,40
L-BFGS-B,4,6,0.008002949209091503,0.998046875,3.9776830673217773,40
L-BFGS-B,8,6,8.466508634741299e-05,1.0,75.11388754844666,40
L-BFGS-B,16,6,8.467915848509033e-05,1.0,7.424371242523193,40
L-BFGS-B,1,6,0.4216812802414892,0.6142578125,0.21531271934509277,41
L-BFGS-B,2,6,0.2763165811707881,0.7548828125,0.6411418914794922,41
L-BFGS-B,4,6,0.008216239258899222,0.9892578125,3.705859661102295,41
L-BFGS-B,8,6,8.002657536088087e-07,1.0,31.668094158172607,41
L-BFGS-B,16,6,7.895120905376807e-07,1.0,4.682673692703247,41
L-BFGS-B,1,6,0.15357426854539732,0.8857421875,0.2864046096801758,42
L-BFGS-B,2,6,0.029252127273812212,0.9716796875,1.455491304397583,42
L-BFGS-B,4,6,0.001103451313799797,0.9990234375,7.629907131195068,42
L-BFGS-B,8,6,0.0011034351677262633,0.998046875,1.5779571533203125,42
L-BFGS-B,16,6,0.0011034860343710068,0.9990234375,4.5485334396362305,42
L-BFGS-B,1,6,0.28724665877126826,0.7802734375,0.295947790145874,43
L-BFGS-B,2,6,0.13524681796317273,0.8837890625,0.8162946701049805,43
L-BFGS-B,4,6,0.0059504808701535405,0.9990234375,6.72156023979187,43
L-BFGS-B,8,6,0.0017447858167460306,1.0,26.501320362091064,43
L-BFGS-B,16,6,0.00024448929575673906,1.0,184.78608298301697,43
L-BFGS-B,1,6,0.5958118741362688,0.5380859375,0.3414771556854248,44
L-BFGS-B,2,6,0.1886885155169215,0.8369140625,1.027052640914917,44
L-BFGS-B,4,6,0.07827604184335268,0.9375,4.461956262588501,44
L-BFGS-B,8,6,0.0014444334098201173,1.0,39.85254621505737,44
L-BFGS-B,16,6,0.0014447544302284288,1.0,8.272158145904541,44
L-BFGS-B,1,6,0.4294853980924312,0.6064453125,0.20903825759887695,45
L-BFGS-B,2,6,0.25997008589039244,0.7626953125,0.7025694847106934,45
L-BFGS-B,4,6,0.02605354864845471,0.982421875,4.008727073669434,45
L-BFGS-B,8,6,0.000694947450852551,1.0,40.72625517845154,45
L-BFGS-B,16,6,0.0003393705842057726,1.0,205.1032567024231,45
L-BFGS-B,1,6,0.3592494549021762,0.7119140625,0.2192246913909912,46
L-BFGS-B,2,6,0.10945618437240902,0.927734375,0.6484730243682861,46
L-BFGS-B,4,6,0.012725597788244059,0.9921875,2.631005048751831,46
L-BFGS-B,8,6,0.00022755656912229472,1.0,45.901878356933594,46
L-BFGS-B,16,6,0.0002275579738161837,1.0,6.32975435256958,46
L-BFGS-B,1,6,0.18344676269236934,0.830078125,0.2891664505004883,47
L-BFGS-B,2,6,0.04071044392478407,0.9599609375,1.105175495147705,47
L-BFGS-B,4,6,0.0023435914165940708,0.9990234375,7.742230176925659,47
L-BFGS-B,8,6,7.131252226721951e-05,1.0,32.64992809295654,47
L-BFGS-B,16,6,7.1276525691083e-05,1.0,6.076122760772705,47
L-BFGS-B,1,6,0.3355096584734792,0.7470703125,0.2652299404144287,48
L-BFGS-B,2,6,0.07663843927954578,0.9296875,0.7798562049865723,48
L-BFGS-B,4,6,0.021660321622073153,0.9794921875,5.25593376159668,48
L-BFGS-B,8,6,0.0004351569535155919,1.0,74.66837334632874,48
L-BFGS-B,16,6,0.0004351068633464822,1.0,9.137696981430054,48
L-BFGS-B,1,6,0.4278869490441386,0.626953125,0.3613903522491455,49
L-BFGS-B,2,6,0.19267506223398187,0.83203125,0.9753179550170898,49
L-BFGS-B,4,6,0.11870730758737859,0.8994140625,2.7725369930267334,49
L-BFGS-B,8,6,0.004078275416295518,1.0,86.83429074287415,49
L-BFGS-B,16,6,0.004078117109257401,0.994140625,7.365936517715454,49
L-BFGS-B,1,6,0.7496565728948884,0.341796875,0.22369003295898438,50
L-BFGS-B,2,6,0.6500562909217377,0.3798828125,0.507645845413208,50
L-BFGS-B,4,6,0.372399320079024,0.673828125,2.420485258102417,50
L-BFGS-B,8,6,0.3723993225160414,0.669921875,1.877608299255371,50
L-BFGS-B,16,6,5.018400402395651e-05,1.0,144.06781196594238,50
L-BFGS-B,1,6,0.18162157149327363,0.853515625,0.26491761207580566,51
L-BFGS-B,2,6,0.03435265564212636,0.96484375,0.7135219573974609,51
L-BFGS-B,4,6,0.006112256020565421,0.998046875,2.2905142307281494,51
L-BFGS-B,8,6,0.00019531656383470208,1.0,52.39924478530884,51
L-BFGS-B,16,6,0.0001953126377192138,1.0,5.739016056060791,51
L-BFGS-B,1,6,0.5024881589876699,0.5693359375,0.2477738857269287,52
L-BFGS-B,2,6,0.32308205662078493,0.7158203125,0.597743034362793,52
L-BFGS-B,4,6,0.1032350543492718,0.896484375,3.1997907161712646,52
L-BFGS-B,8,6,0.004210448815647555,0.9931640625,27.863821268081665,52
L-BFGS-B,16,6,0.004210295251224419,0.994140625,7.949989557266235,52
L-BFGS-B,1,6,0.4556360535379594,0.6484375,0.1881852149963379,53
L-BFGS-B,2,6,0.305814018004357,0.7490234375,0.5451486110687256,53
L-BFGS-B,4,6,0.0512720880551857,0.9521484375,2.8537089824676514,53
L-BFGS-B,8,6,0.00019631066883318837,1.0,35.307350158691406,53
L-BFGS-B,16,6,0.00019630290070331985,1.0,9.834512710571289,53
L-BFGS-B,1,6,0.207390484921066,0.8251953125,0.2631406784057617,54
L-BFGS-B,2,6,0.1136118233509581,0.890625,0.6802446842193604,54
L-BFGS-B,4,6,0.004049275920207526,0.99609375,3.066002130508423,54
L-BFGS-B,8,6,0.004049289063695352,0.998046875,1.1959726810455322,54
L-BFGS-B,16,6,0.004049360435190746,0.994140625,7.309037685394287,54
L-BFGS-B,1,6,0.26890025869950746,0.751953125,0.2329542636871338,55
L-BFGS-B,2,6,0.08941600200734703,0.9482421875,0.6589879989624023,55
L-BFGS-B,4,6,0.012532456578121368,0.9833984375,3.2525596618652344,55
L-BFGS-B,8,6,0.0008437248159241725,0.998046875,68.88266777992249,55
L-BFGS-B,16,6,0.00010503132146288952,1.0,192.56511974334717,55
L-BFGS-B,1,6,0.3754552753774958,0.703125,0.25238609313964844,56
L-BFGS-B,2,6,2.562949852347174e-13,1.0,0.8313016891479492,56
L-BFGS-B,4,6,8.849593280402246e-11,1.0,0.5796678066253662,56
L-BFGS-B,8,6,1.6685162695928568e-09,1.0,1.0872390270233154,56
L-BFGS-B,16,6,4.6796427843887045e-11,1.0,4.717591047286987,56
L-BFGS-B,1,6,0.3997955461020652,0.6142578125,0.25589799880981445,57
L-BFGS-B,2,6,0.1163821453330578,0.89453125,0.7831165790557861,57
L-BFGS-B,4,6,0.012047744392396725,0.986328125,4.683921813964844,57
L-BFGS-B,8,6,0.0009192038607950676,0.9990234375,49.53657126426697,57
L-BFGS-B,16,6,0.0009192173398165221,1.0,7.201534032821655,57
L-BFGS-B,1,6,0.5986851058340132,0.560546875,0.20107531547546387,58
L-BFGS-B,2,6,0.4002775457840947,0.6962890625,0.589928388595581,58
L-BFGS-B,4,6,0.03867171645205386,0.96484375,1.7289745807647705,58
L-BFGS-B,8,6,0.03867166371608233,0.9716796875,0.7466921806335449,58
L-BFGS-B,16,6,0.03867153809043766,0.9619140625,2.8342928886413574,58
L-BFGS-B,1,6,0.49459624899149945,0.5556640625,0.19730114936828613,59
L-BFGS-B,2,6,0.33772600534009134,0.6904296875,0.7024242877960205,59
L-BFGS-B,4,6,0.1255568826614129,0.91015625,3.9361987113952637,59
L-BFGS-B,8,6,0.011516114577186654,0.98828125,35.31845498085022,59
L-BFGS-B,16,6,0.0024416845986379304,0.99609375,154.99254393577576,59
L-BFGS-B,1,6,0.4056438278849006,0.615234375,0.22845196723937988,60
L-BFGS-B,2,6,0.16805839081276008,0.841796875,0.838458776473999,60
L-BFGS-B,4,6,0.060328575092195,0.9365234375,3.7939302921295166,60
L-BFGS-B,8,6,0.00027339180681459907,1.0,65.05251264572144,60
L-BFGS-B,16,6,0.000273275246391258,1.0,9.265116930007935,60
L-BFGS-B,1,6,0.431529432801235,0.6123046875,0.3115839958190918,61
L-BFGS-B,2,6,0.23500510035079733,0.7841796875,0.7657546997070312,61
L-BFGS-B,4,6,0.07684668247418613,0.939453125,3.664008855819702,61
L-BFGS-B,8,6,0.005478532356334595,0.9951171875,48.96664047241211,61
L-BFGS-B,16,6,0.005478704761776948,0.9970703125,6.952246427536011,61
L-BFGS-B,1,6,0.3591973827033064,0.7138671875,0.23639845848083496,62
L-BFGS-B,2,6,0.17318663863381567,0.8466796875,0.7028133869171143,62
L-BFGS-B,4,6,0.0370464972767674,0.9775390625,3.917771816253662,62
L-BFGS-B,8,6,9.446153649256273e-06,1.0,44.254027128219604,62
L-BFGS-B,16,6,9.474027740319357e-06,1.0,6.48324990272522,62
L-BFGS-B,1,6,0.13738166029020782,0.8857421875,0.44910573959350586,63
L-BFGS-B,2,6,0.018099788270056497,0.9794921875,0.8456652164459229,63
L-BFGS-B,4,6,0.001538176408869718,0.9990234375,5.261384725570679,63
L-BFGS-B,8,6,0.0015383906664173247,0.9990234375,1.364830493927002,63
L-BFGS-B,16,6,1.9135214110455045e-07,1.0,145.76966834068298,63
L-BFGS-B,1,6,0.14355800645568711,0.880859375,0.3005332946777344,64
L-BFGS-B,2,6,0.03299704417160443,0.98046875,1.2303526401519775,64
L-BFGS-B,4,6,0.002757712649028632,0.9970703125,6.125525236129761,64
L-BFGS-B,8,6,0.0006366879780911328,1.0,80.70736742019653,64
L-BFGS-B,16,6,0.0005725293702252832,1.0,115.51714324951172,64
L-BFGS-B,1,6,0.41422372693623566,0.6015625,0.28597116470336914,65
L-BFGS-B,2,6,0.055106640052413336,0.9384765625,0.8951561450958252,65
L-BFGS-B,4,6,4.408879206163618e-09,1.0,2.533818483352661,65
L-BFGS-B,8,6,5.0015899477617864e-09,1.0,1.2700657844543457,65
L-BFGS-B,16,6,6.020208803692029e-09,1.0,4.959169864654541,65
L-BFGS-B,1,6,0.4923368920510839,0.5849609375,0.4492337703704834,66
L-BFGS-B,2,6,0.19895522296749962,0.8037109375,1.1232750415802002,66
L-BFGS-B,4,6,0.08188086847847559,0.93359375,3.260317087173462,66
L-BFGS-B,8,6,0.00041607649524205703,1.0,36.523590326309204,66
L-BFGS-B,16,6,0.0004160641002678156,1.0,6.813971042633057,66
L-BFGS-B,1,6,0.27304153546538845,0.7578125,0.27105069160461426,67
L-BFGS-B,2,6,0.13367998257460736,0.8935546875,0.6362137794494629,67
L-BFGS-B,4,6,1.051833620202558e-11,1.0,2.658348560333252,67
L-BFGS-B,8,6,1.7589898981817953e-09,1.0,1.7433209419250488,67
L-BFGS-B,16,6,6.336481644941827e-09,1.0,3.6500258445739746,67
L-BFGS-B,1,6,0.36260752640470667,0.703125,0.2504303455352783,68
L-BFGS-B,2,6,0.17233226253673722,0.87890625,0.624032735824585,68
L-BFGS-B,4,6,0.012033876500787348,0.9912109375,3.515019416809082,68
L-BFGS-B,8,6,0.0010198763323849974,1.0,50.43516397476196,68
L-BFGS-B,16,6,0.0010198092495964962,1.0,6.220266103744507,68
L-BFGS-B,1,6,0.28934322308811145,0.7607421875,0.3090083599090576,69
L-BFGS-B,2,6,0.07978076406438189,0.9208984375,0.8821263313293457,69
L-BFGS-B,4,6,0.013234811399160523,0.9951171875,3.600466728210449,69
L-BFGS-B,8,6,0.0010421166786761527,0.9990234375,43.519490242004395,69
L-BFGS-B,16,6,0.0010422005680627289,1.0,8.265243768692017,69
L-BFGS-B,1,6,0.22257080702166376,0.8291015625,0.27878785133361816,70
L-BFGS-B,2,6,4.717892743144603e-13,1.0,1.2944164276123047,70
L-BFGS-B,4,6,3.15284742757882e-11,1.0,0.7376279830932617,70
L-BFGS-B,8,6,2.8825525300035792e-11,1.0,1.6902668476104736,70
L-BFGS-B,16,6,6.702605137576256e-11,1.0,5.744928598403931,70
L-BFGS-B,1,6,0.29561409488790924,0.7548828125,0.25582408905029297,71
L-BFGS-B,2,6,0.08250053347440811,0.9404296875,0.8530702590942383,71
L-BFGS-B,4,6,0.02884511191644719,0.9755859375,2.8470096588134766,71
L-BFGS-B,8,6,2.7226097043531183e-07,1.0,28.349765062332153,71
L-BFGS-B,16,6,2.7015430364984994e-07,1.0,5.051380634307861,71
L-BFGS-B,1,6,0.20756228466612414,0.8271484375,0.32832980155944824,72
L-BFGS-B,2,6,0.052845399338955074,0.953125,0.9883706569671631,72
L-BFGS-B,4,6,0.00778214654258938,0.99609375,5.4325315952301025,72
L-BFGS-B,8,6,0.000117420314683786,1.0,97.9989709854126,72
L-BFGS-B,16,6,0.00011743234516078949,1.0,4.048341751098633,72
L-BFGS-B,1,6,0.2689002586946745,0.80078125,0.29518723487854004,73
L-BFGS-B,2,6,0.0894160020089913,0.9365234375,0.8593637943267822,73
L-BFGS-B,4,6,0.025208689170387433,0.986328125,3.0941638946533203,73
L-BFGS-B,8,6,0.023558144220446053,0.9833984375,32.933204650878906,73
L-BFGS-B,16,6,0.00013208550918392126,1.0,187.5944049358368,73
L-BFGS-B,1,6,0.3141299212648856,0.720703125,0.25266170501708984,74
L-BFGS-B,2,6,0.10715216636644556,0.921875,0.9960501194000244,74
L-BFGS-B,4,6,0.01502029855971701,0.9912109375,4.9545371532440186,74
L-BFGS-B,8,6,0.001830630487978685,0.9951171875,95.5146644115448,74
L-BFGS-B,16,6,0.0018306658457989677,0.9990234375,4.254275798797607,74
L-BFGS-B,1,6,0.1364104098035257,0.900390625,0.2695496082305908,75
L-BFGS-B,2,6,0.038901583917212906,0.966796875,0.825230598449707,75
L-BFGS-B,4,6,0.0017093720011198826,1.0,3.9257583618164062,75
L-BFGS-B,8,6,0.0017094140648906408,1.0,1.0810294151306152,75
L-BFGS-B,16,6,0.001709315249342827,0.998046875,7.447193384170532,75
L-BFGS-B,1,6,0.3647495735843871,0.6689453125,0.2663416862487793,76
L-BFGS-B,2,6,0.1492523223092042,0.865234375,0.6771571636199951,76
L-BFGS-B,4,6,0.0635737036424788,0.9541015625,4.7369420528411865,76
L-BFGS-B,8,6,0.0012985563622081725,0.9990234375,42.56304454803467,76
L-BFGS-B,16,6,0.001298618246674127,0.9990234375,7.978531122207642,76
L-BFGS-B,1,6,0.2305172089258412,0.8359375,0.31249094009399414,77
L-BFGS-B,2,6,0.12681862043362957,0.89453125,0.8313331604003906,77
L-BFGS-B,4,6,0.013783617613431887,0.9912109375,4.78764009475708,77
L-BFGS-B,8,6,0.0007186059132125999,1.0,96.70969533920288,77
L-BFGS-B,16,6,0.000718605641086556,1.0,7.509850978851318,77
L-BFGS-B,1,6,0.20064630164529032,0.82421875,0.245225191116333,78
L-BFGS-B,2,6,0.03994995341157523,0.9677734375,0.8168597221374512,78
L-BFGS-B,4,6,0.0020917987596733717,0.9990234375,6.871858835220337,78
L-BFGS-B,8,6,0.0020917777753589606,0.99609375,1.3578565120697021,78
L-BFGS-B,16,6,0.0020921463996483453,0.9970703125,8.174620151519775,78
L-BFGS-B,1,6,0.27870072288855097,0.767578125,0.23407268524169922,79
L-BFGS-B,2,6,0.15797588232473253,0.8564453125,1.055800199508667,79
L-BFGS-B,4,6,0.007520939230574064,0.9931640625,3.6707427501678467,79
L-BFGS-B,8,6,0.0017030568960143266,0.998046875,51.95615530014038,79
L-BFGS-B,16,6,0.0017030834586762994,0.99609375,5.977429389953613,79
L-BFGS-B,1,6,0.4306141786060343,0.634765625,0.23869085311889648,80
L-BFGS-B,2,6,0.2415861798042761,0.7685546875,0.5890076160430908,80
L-BFGS-B,4,6,0.025442806196836698,0.982421875,2.9735751152038574,80
L-BFGS-B,8,6,0.025442822072076487,0.9658203125,1.0645427703857422,80
L-BFGS-B,16,6,0.025442780894285477,0.970703125,5.129729509353638,80
L-BFGS-B,1,6,0.4622284147514679,0.6904296875,0.22567248344421387,81
L-BFGS-B,2,6,0.056609258311307045,0.9453125,0.6019599437713623,81
L-BFGS-B,4,6,1.8380298949516316e-09,1.0,3.4499480724334717,81
L-BFGS-B,8,6,5.2818044937730235e-09,1.0,0.7919402122497559,81
L-BFGS-B,16,6,3.662244754676358e-08,1.0,3.2922801971435547,81
L-BFGS-B,1,6,0.391415641129881,0.658203125,0.32050108909606934,82
L-BFGS-B,2,6,0.1675787633375958,0.84765625,0.746260404586792,82
L-BFGS-B,4,6,0.037338055988803354,0.9658203125,2.9088661670684814,82
L-BFGS-B,8,6,0.0006585322552024597,0.9990234375,90.43363404273987,82
L-BFGS-B,16,6,0.0006585209861237062,1.0,5.988235235214233,82
L-BFGS-B,1,6,0.23287201671136382,0.80859375,0.2495732307434082,83
L-BFGS-B,2,6,0.05525212313252957,0.9541015625,0.8126406669616699,83
L-BFGS-B,4,6,0.006180578353183919,0.99609375,3.454587936401367,83
L-BFGS-B,8,6,0.0009377194691455593,0.9990234375,107.15409636497498,83
L-BFGS-B,16,6,5.874591632984427e-05,1.0,217.2881054878235,83
L-BFGS-B,1,6,0.37211044911881686,0.6640625,0.31687164306640625,84
L-BFGS-B,2,6,0.1565327112522846,0.8505859375,0.8402791023254395,84
L-BFGS-B,4,6,0.016325943217776806,0.9921875,3.5359580516815186,84
L-BFGS-B,8,6,0.00017316334354769425,1.0,44.01746869087219,84
L-BFGS-B,16,6,0.00017313199786833655,1.0,8.170176029205322,84
L-BFGS-B,1,6,0.39141564112956784,0.6513671875,0.23226165771484375,85
L-BFGS-B,2,6,0.16757876332369517,0.8505859375,0.794999361038208,85
L-BFGS-B,4,6,0.06616071059339665,0.9375,4.396310567855835,85
L-BFGS-B,8,6,0.001895467903671691,0.998046875,65.56621313095093,85
L-BFGS-B,16,6,0.0011832895649419306,0.9990234375,190.423326253891,85
L-BFGS-B,1,6,0.0848796870461125,0.9423828125,0.28180956840515137,86
L-BFGS-B,2,6,4.3061296195467946e-10,1.0,1.4095118045806885,86
L-BFGS-B,4,6,1.2947760641424111e-08,1.0,0.4365713596343994,86
L-BFGS-B,8,6,1.170308794318231e-09,1.0,1.6500144004821777,86
L-BFGS-B,16,6,3.731169539999968e-10,1.0,7.034927606582642,86
L-BFGS-B,1,6,0.3133152693321968,0.7333984375,0.3086063861846924,87
L-BFGS-B,2,6,0.11001774381796481,0.927734375,0.6301424503326416,87
L-BFGS-B,4,6,0.008202164201218026,0.994140625,3.659947633743286,87
L-BFGS-B,8,6,0.003774897138630079,0.9990234375,55.179508209228516,87
L-BFGS-B,16,6,0.00015436102119206763,1.0,165.78532695770264,87
L-BFGS-B,1,6,0.2656789326576734,0.8076171875,0.2809882164001465,88
L-BFGS-B,2,6,0.06223964352373912,0.94921875,0.781231164932251,88
L-BFGS-B,4,6,0.009526488274296002,0.9912109375,4.393496990203857,88
L-BFGS-B,8,6,0.0013922266435563158,0.9990234375,123.73999643325806,88
L-BFGS-B,16,6,1.0960283038097263e-06,1.0,102.8257896900177,88
L-BFGS-B,1,6,0.25491787028450147,0.7919921875,0.22832441329956055,89
L-BFGS-B,2,6,0.052083857955530166,0.9521484375,1.139754056930542,89
L-BFGS-B,4,6,0.034283984337937834,0.9677734375,3.295654773712158,89
L-BFGS-B,8,6,0.034283913669537036,0.9736328125,1.2706820964813232,89
L-BFGS-B,16,6,0.03428368465428139,0.9794921875,3.9839563369750977,89
L-BFGS-B,1,6,0.28930764825076305,0.7333984375,0.2628049850463867,90
L-BFGS-B,2,6,0.07230400387868158,0.9267578125,0.8289029598236084,90
L-BFGS-B,4,6,0.01654759191114874,0.9814453125,3.5455360412597656,90
L-BFGS-B,8,6,9.547012735922067e-06,1.0,34.53752398490906,90
L-BFGS-B,16,6,9.552691121184065e-06,1.0,3.7868235111236572,90
L-BFGS-B,1,6,0.4880766992864979,0.634765625,0.32004785537719727,91
L-BFGS-B,2,6,0.12060374269299137,0.9052734375,0.690251350402832,91
L-BFGS-B,4,6,0.01848315927144384,0.986328125,3.112403631210327,91
L-BFGS-B,8,6,0.0012375566981698005,0.9990234375,56.823296308517456,91
L-BFGS-B,16,6,0.0005810582125574115,1.0,175.03232955932617,91
L-BFGS-B,1,6,0.3530534130077773,0.73046875,0.23824357986450195,92
L-BFGS-B,2,6,0.16871733668654276,0.8447265625,0.985933780670166,92
L-BFGS-B,4,6,2.106620433650619e-12,1.0,3.6616640090942383,92
L-BFGS-B,8,6,3.563403627726558e-09,1.0,0.972679615020752,92
L-BFGS-B,16,6,1.0291101193438124e-08,1.0,6.699666738510132,92
L-BFGS-B,1,6,0.20064630164623593,0.8486328125,0.24508905410766602,93
L-BFGS-B,2,6,0.09548009303226901,0.9267578125,0.8614652156829834,93
L-BFGS-B,4,6,0.017516775771160842,0.982421875,4.3680033683776855,93
L-BFGS-B,8,6,4.561523361334974e-05,1.0,66.51845026016235,93
L-BFGS-B,16,6,4.171259049670639e-05,1.0,49.68777799606323,93
L-BFGS-B,1,6,0.6162539848624681,0.4287109375,0.21661996841430664,94
L-BFGS-B,2,6,0.3238995951295051,0.7119140625,0.7353870868682861,94
L-BFGS-B,4,6,0.1586480171257929,0.8193359375,3.741187334060669,94
L-BFGS-B,8,6,0.06372696452363853,0.9443359375,22.66846251487732,94
L-BFGS-B,16,6,9.663566357526188e-05,1.0,171.43475103378296,94
L-BFGS-B,1,6,0.19377465557424745,0.8388671875,0.2435436248779297,95
L-BFGS-B,2,6,0.05094222044089744,0.951171875,0.8521323204040527,95
L-BFGS-B,4,6,0.008029964663204464,0.9892578125,10.150604724884033,95
L-BFGS-B,8,6,0.0003622814919138073,1.0,51.06775879859924,95
L-BFGS-B,16,6,0.0003623249844507681,0.9990234375,2.6617980003356934,95
L-BFGS-B,1,6,0.5317260933261596,0.5615234375,0.23351120948791504,96
L-BFGS-B,2,6,0.1223830512703416,0.916015625,0.7827563285827637,96
L-BFGS-B,4,6,0.009572499169356034,0.9873046875,2.550201416015625,96
L-BFGS-B,8,6,0.009572138662878815,0.994140625,1.6903700828552246,96
L-BFGS-B,16,6,1.0219687815449241e-07,1.0,28.907838582992554,96
L-BFGS-B,1,6,1.2549547916389776,0.2109375,0.22740387916564941,97
L-BFGS-B,2,6,0.09753131579854801,0.8896484375,0.8355822563171387,97
L-BFGS-B,4,6,0.003111370854258222,0.994140625,8.1217041015625,97
L-BFGS-B,8,6,0.003111369592430302,0.99609375,1.7430696487426758,97
L-BFGS-B,16,6,0.003111408568345686,0.99609375,4.141881227493286,97
L-BFGS-B,1,6,0.40284852454359665,0.6435546875,0.29775023460388184,98
L-BFGS-B,2,6,0.16652154053467302,0.859375,0.7046806812286377,98
L-BFGS-B,4,6,0.030607737727545853,0.97265625,2.8745791912078857,98
L-BFGS-B,8,6,0.0012066167198473143,0.998046875,54.921393394470215,98
L-BFGS-B,16,6,0.0012065898553209192,0.9990234375,7.341308116912842,98
L-BFGS-B,1,6,0.5856816161556501,0.474609375,0.28942418098449707,99
L-BFGS-B,2,6,0.40397864847184417,0.6240234375,0.8498532772064209,99
L-BFGS-B,4,6,0.20126885620137766,0.83984375,3.957469940185547,99
L-BFGS-B,8,6,0.001692316120530335,0.9951171875,25.490004777908325,99
L-BFGS-B,16,6,0.0011250576310467275,0.9990234375,155.8102252483368,99
L-BFGS-B,1,8,0.7160575478158431,0.421875,0.2319042682647705,0
L-BFGS-B,2,8,0.384969657351947,0.671875,1.067129135131836,0
