optimizer,p,m,energy_Hc,time_sec,trial,C_max,C_qaoa,approx_ratio
SPSA,2,18,3.985647468295909,84.14314341545105,13,18,14.014352531704091,0.7785751406502273
SPSA,4,18,1.7860737601303691,97.65742802619934,13,18,16.21392623986963,0.9007736799927571
SPSA,8,18,0.8521731603462288,134.70325088500977,13,18,17.14782683965377,0.9526570466474316
SPSA,16,18,0.952988682865458,205.97019839286804,13,18,17.04701131713454,0.9470561842852524
SPSA,1,18,1.897203695488585,62.61963391304016,14,18,16.102796304511415,0.8945997946950786
SPSA,2,18,1.3400954059599806,74.76720833778381,14,18,16.659904594040018,0.9255502552244456
SPSA,4,18,1.529592863214544,93.69311666488647,14,18,16.470407136785457,0.9150226187103032
SPSA,8,18,0.3932269342440671,125.14692282676695,14,18,17.606773065755934,0.978154059208663
SPSA,16,18,0.2582896337510023,178.8414695262909,14,18,17.741710366249,0.985650575902722
SPSA,1,18,4.241685803096325,66.22519993782043,15,18,13.758314196903676,0.7643507887168709
SPSA,2,18,4.220946199164852,77.13291883468628,15,18,13.779053800835149,0.7655029889352859
SPSA,4,18,0.484204395246541,97.69803738594057,15,18,17.51579560475346,0.9730997558196368
SPSA,8,18,0.312592342075648,131.110497713089,15,18,17.687407657924354,0.9826337587735752
SPSA,16,18,0.2505367710878889,181.43250918388367,15,18,17.749463228912113,0.9860812904951174
SPSA,1,18,3.5573715598034847,65.3462381362915,16,18,14.442628440196517,0.8023682466775841
SPSA,2,18,1.741242074199432,74.95647835731506,16,18,16.258757925800566,0.9032643292111424
SPSA,4,18,3.33041344538538,93.39072012901306,16,18,14.66958655461462,0.8149770308119233
SPSA,8,18,1.057424347063352,124.3903784751892,16,18,16.942575652936647,0.9412542029409248
SPSA,16,18,0.6658608095342985,176.14648580551147,16,18,17.334139190465702,0.9630077328036502
SPSA,1,18,4.251955007486361,72.33455657958984,17,17,13.74804499251364,0.8087085289713906
SPSA,2,18,2.2927538316143665,83.85785579681396,17,17,15.707246168385634,0.9239556569638608
